No,Language,Class,Subject,Title,YoutubeLink,Description,DriveLink,next,,,,,
1013,Hindi,8,Science,फसल उत्पादन एवं प्रबंध(Crop Production and Management) - कक्षा 8 विज्ञान (Class 8 Science) - Hindi,https://www.youtube.com/watch?v=qvNi780EXAo&list=PLFBHsqw1knQdyxZtALmPsl24jrf62hKbA&index=4,"This video covers the various agricultural operations, right from ploughing to final harvesting and storage. It gives an overview of the various processes, their importance, and the tools used. Types of crops are also explained.",http://bit.ly/2mCVmsP,3,,,,,
1014,Hindi,8,Science,ध्वनि (Sound) - कक्षा 8 विज्ञान (Class 8 Science) - Hindi,https://www.youtube.com/watch?v=sHTXhz6xUmA&index=5&list=PLFBHsqw1knQdyxZtALmPsl24jrf62hKbA,"The various aspect of sound, right from the generation, propagation, to noise pollution and methods to control it are covered in this video. The elements of the human ear are shown and how the ear perceives sound is explained. The important parts of a sound wave, frequency, amplitude etc. and the way they affect our perception of sound is discussed.",http://bit.ly/2nmDbr4,3,,,,,
1015,Hindi,8,Science,सूक्ष्मजीव - मित्र एवं शत्रु १/२(Microorganisms - Friend and Foe 1/2) - Class 8 Science - Hindi,https://www.youtube.com/watch?v=5R_2TjmXHQE&list=PLFBHsqw1knQdyxZtALmPsl24jrf62hKbA&index=6,"This video introduces the viewer to microorganisms. Types of microorganisms, their uses (commercial, medicinal, environmental etc.) are discussed.",http://bit.ly/2mD2QvK,0,,,,,
1016,Hindi,8,Science,सूक्ष्मजीव - मित्र एवं शत्रु २/२(Microorganisms - Friend and Foe 2/2) - Class 8 Science - Hindi,https://www.youtube.com/watch?v=MJDikUFcaNE&list=PLFBHsqw1knQdyxZtALmPsl24jrf62hKbA&index=10,"This video focusses on the harm caused by micro-organisms. Various diseases and modes of disease transmission are discussed. Methods of preservation of food using common preservatives like salt, sugar, vinegar etc. is discussed. Pasteurization of milk is covered at the end.",http://bit.ly/2mD3JVe,2,,,,,
1017,Hindi,8,Science,दहन और ज्वाला(Combustion and Flames) - Class 8 Science - Hindi,https://www.youtube.com/watch?v=knmmjT2CFJM&index=7&list=PLFBHsqw1knQdyxZtALmPsl24jrf62hKbA,"This video explains concepts like combustion, ignition temperature, types of combustion, different regions of a flame, harmful products of flame, etc.",http://bit.ly/2lU1oIi,3,,,,,
1018,Hindi,8,Science,वायु तथा जल प्रदूषण (Air and Water Pollution) - Class 8 Science - Hindi,https://www.youtube.com/watch?v=KLadEBUrp5E&index=8&list=PLFBHsqw1knQdyxZtALmPsl24jrf62hKbA,"This video explains concepts related to air and water pollution. Case studies of Taj Mahal and Ganga river are taken up. Ozone depletion, greenhouse effect etc. are explained. Methods of controlling air and water pollution are explained.",http://bit.ly/2nmNCew,3,,,,,
1019,Hindi,8,Science,किशोरावस्था(Adolescence) - Class 8 Science - Hindi,https://www.youtube.com/watch?v=o6mTwjT8tsM&list=PLFBHsqw1knQdyxZtALmPsl24jrf62hKbA&index=9,"This video covers various aspects related to adolescence. The various types of changes experienced, physical, hormonal etc. are explained. The development of reproductive organs is explained. The reason for periods in females is explained. The video ends with a discussion on the importance of maintaining health and hygiene during adolescence and encourages the viewers to abstain from drug abuse.",http://bit.ly/2mTlgdZ,3,,,,,
1020,Hindi,8,Science,तारे एवं सौर परिवार (Stars and the Solar System) - Class 8 Science - Hindi,https://www.youtube.com/watch?v=AFItJRD7rpQ&index=11&list=PLFBHsqw1knQdyxZtALmPsl24jrf62hKbA,"This video gives information of various celestial bodies, beginning with the moon and covers stars, planets, constellations, comets, meteors etc. Information on the lunar cycle is given and important characteristics of celestial bodies are described.",http://bit.ly/2mF2SFj,3,,,,,
1021,Hindi,8,Science,प्रकाश (Light),https://www.youtube.com/watch?v=qFPGkxKeSCY&feature=push-u-sub&attr_tag=FOdwX0ao0-1QTk6K-6,"This video covers concepts of types of rays, rules of reflection and its types, the human eye as well as the kaleidoscope.",https://bit.ly/2uHylwD,3,,,,,
1022,,,,,,,,,,,,,
1023,,,,,,,,,,,,,
1024,,,,,,,,,,,,,
1025,,,,,,,,,,,,,
1026,,,,,,,,,,,,,
1027,,,,,,,,,,,,,
1028,,,,,,,,,,,,,
1029,,,,,,,,,,,,,
1030,,,,,,,,,,,,,
1031,,,,,,,,,,,,,
1032,,,,,,,,,,,,,
1033,,,,,,,,,,,,,
1034,,,,,,,,,,,,,
1035,,,,,,,,,,,,,
1036,,,,,,,,,,,,,
1037,,,,,,,,,,,,,
1038,,,,,,,,,,,,,
1039,,,,,,,,,,,,,
1040,,,,,,,,,,,,,
1041,,,,,,,,,,,,,
1042,,,,,,,,,,,,,
1043,,,,,,,,,,,,,
1044,,,,,,,,,,,,,
1045,,,,,,,,,,,,,
1046,,,,,,,,,,,,,
1047,,,,,,,,,,,,,
1048,,,,,,,,,,,,,
1049,,,,,,,,,,,,,
1050,,,,,,,,,,,,,
1051,,,,,,,,,,,,,
1052,,,,,,,,,,,,,
1053,,,,,,,,,,,,,
1054,,,,,,,,,,,,,
1055,,,,,,,,,,,,,
1056,,,,,,,,,,,,,
1057,,,,,,,,,,,,,
1058,,,,,,,,,,,,,
1059,,,,,,,,,,,,,
1060,,,,,,,,,,,,,
1061,,,,,,,,,,,,,
1062,,,,,,,,,,,,,
1063,,,,,,,,,,,,,
1064,,,,,,,,,,,,,
1065,,,,,,,,,,,,,
1066,,,,,,,,,,,,,
1067,,,,,,,,,,,,,
1068,,,,,,,,,,,,,
1069,,,,,,,,,,,,,
1070,,,,,,,,,,,,,
1071,,,,,,,,,,,,,
1072,,,,,,,,,,,,,
1073,,,,,,,,,,,,,
1074,,,,,,,,,,,,,
1075,,,,,,,,,,,,,
1076,,,,,,,,,,,,,
1077,,,,,,,,,,,,,
1078,,,,,,,,,,,,,
1079,,,,,,,,,,,,,
1080,,,,,,,,,,,,,
1081,,,,,,,,,,,,,
1082,,,,,,,,,,,,,
1083,,,,,,,,,,,,,
1084,,,,,,,,,,,,,
1085,,,,,,,,,,,,,
1086,,,,,,,,,,,,,
1087,,,,,,,,,,,,,
1088,,,,,,,,,,,,,
1089,,,,,,,,,,,,,
1090,,,,,,,,,,,,,
1091,,,,,,,,,,,,,
1092,,,,,,,,,,,,,
1093,,,,,,,,,,,,,
1094,,,,,,,,,,,,,
1095,,,,,,,,,,,,,
1096,,,,,,,,,,,,,
1097,,,,,,,,,,,,,
1098,,,,,,,,,,,,,
1099,,,,,,,,,,,,,
1100,,,,,,,,,,,,,
1101,,,,,,,,,,,,,
1102,,,,,,,,,,,,,
1103,,,,,,,,,,,,,
1104,,,,,,,,,,,,,
1105,,,,,,,,,,,,,
1106,,,,,,,,,,,,,
1107,,,,,,,,,,,,,
1108,,,,,,,,,,,,,
1109,,,,,,,,,,,,,
1110,Hindi,7,Maths,क्षेत्रमिति - भाग १/३(Mensuration - Part 1/3),https://www.youtube.com/watch?v=1o2c8oNuHdw,"In this video, the perimeter and area of basic shapes like triangle, rectangle and circle are explained and some solved examples are shown for better understanding.",http://bit.ly/2C2sdBL,0,,,,,
1111,Hindi,7,Maths,क्षेत्रमिति - भाग २/३(Mensuration - Part 2/3),https://www.youtube.com/watch?v=RfrDOQctoI8,"In this video, learn about surface area of 3D objects like cone and cylinder.",http://bit.ly/2Eynf1o,1,,,,,
1112,Hindi,7,Maths,क्षेत्रमिति - भाग ३/३(Mensuration - Part 3/3) - कक्षा ७ गणित(Class 7 Maths) - Hindi,https://www.youtube.com/watch?v=1_sk8swwX-A,"Learn what is the Volume of 3D figures like Cube, Cuboid, Cone and Cylinder. Also, learn how to solve a few interesting example problems on this chapter.",http://bit.ly/2HmQJ00,2,,,,,
1113,Hindi,7,Maths,त्रिभुजों की सर्वांगसमता(Congruence of Triangles),https://www.youtube.com/watch?v=dpI0C6rCtdg,"Learn about the meaning of congruence and the various tests for congruence of triangles, like SSS, SAS, ASA test etc.",http://bit.ly/2F7qycZ,3,,,,,
1114,Hindi,7,Maths,परिमेय संख्या (Rational Numbers),https://www.youtube.com/watch?v=IfIuBaKB3K4,Know what is a rational number and how to visualize them on a number line.,http://bit.ly/2syEyJZ,3,,,,,
1115,Hindi,7,Maths,प्रायोगिक ज्यामिति - भाग१/३ (Practical Geometry - Part 1/3),https://www.youtube.com/watch?v=rzZl9_mIZjg,"Learn how to construct a parallel line and triangles using the SSS, SAS, ASA rule.",http://bit.ly/2EHHARb,0,Part 1,,,,
1116,Hindi,7,Maths,प्रायोगिक ज्यामिति - भाग२/३ (Practical Geometry - Part 2/3),https://www.youtube.com/watch?v=SMoCSNkjRfg&feature=push-u-sub&attr_tag=3sc_zwOCTG_3oMB--6,"Learn how to construct triangles for the SAS rule, ASA rule and RHS rule, along-with examples.",http://bit.ly/2Hk5ErH,2,Part 2,,,,
1117,Hindi,7,Maths,बीजीय व्यंजक (Algebraic Expression),https://www.youtube.com/watch?v=z1xT8vRVuCo,"In this video, you will learn about constants and variables, how they form algebraic expressions, coefficient of algebraic terms as well as addition and subtraction of algebraic expressions.",https://bit.ly/2pU5u2j,3,,,,,
1118,Hindi,7,Maths,बीजीय व्यंजक भाग 1 (Algebraic Expression Part 1) - कक्षा ७ गणित(Class 7 Maths) - Hindi,https://www.youtube.com/watch?v=z1xT8vRVuCo,"In this video, you will learn about constants and variables, how they form algebraic expressions, coefficient of algebraic terms as well as addition and subtraction of algebraic expressions.",http://bit.ly/2OgjthZ,0,,,,,
1119,Hindi,7,Maths,बीजीय व्यंजक भाग 2 (Algebraic Expression Part 2) - कक्षा ७ गणित(Class 7 Maths) - Hindi,https://www.youtube.com/watch?v=rbrP1hkg0_4&feature=push-u-sub&attr_tag=_0782qS9nH-PrxT4-6,"In this video you will learn about the types of expressions, how to find the value of an expression as well as the applications of algebraic expressions.",http://bit.ly/2CyjZSi,2,,,,,
1120,Hindi,7,Maths,त्रिभुज और उसके गुण भाग १(Triangles And Its Properties Part 1) - Class 7 Maths - Hindi,https://www.youtube.com/watch?v=vf3SMfrL03w&index=30&list=PLFBHsqw1knQdJhQYmKxKzmk4DrfjFBNTE,In this video you will learn about: - Triangles and their types - Median of triangle - Altitude of a triangle - External angle and its properties - Sum of internal angles of a triangle, http://bit.ly/2BxpAGu,0,,,,,
1121,Hindi,7,Maths,त्रिभुज और उसके गुण भाग २(Triangles And Its Properties Part 2) - Class 7 Maths - Hindi,https://www.youtube.com/watch?v=U4TUUJunbjY,"This video will introduce to various types of triangles like Equilateral, Isosceles and Right-angled triangle. It also covers Triangle summation theorem and the Pythagoras theorem, along with solved examples.", http://bit.ly/2QiToPu,2,,,,,
1122,Hindi,7,Maths,रेखा एवं कोण (Lines and Angles) - Class 7 Maths - Hindi,https://www.youtube.com/watch?v=CFaWmmLl8kE,"This video tells you what is a Line, Line Segment and a Ray. It also talks about the different Pairs of Angles and Pairs of Lines, with solved examples.", http://bit.ly/2RaZjmV,0,Part 1,,,,
1123,Hindi,7,Maths,बीजीय व्यंजक भाग 1 (Algebraic Expression Part 1) - कक्षा ७ गणित(Class 7 Maths) - Hindi,https://www.youtube.com/watch?v=z1xT8vRVuCo,"In this video, you will learn about constants and variables, how they form algebraic expressions, coefficient of algebraic terms as well as addition and subtraction of algebraic expressions.",http://bit.ly/2OgjthZ,0,,,,,
1124,Hindi,7,Maths,बीजीय व्यंजक भाग 2 (Algebraic Expression Part 2) - कक्षा ७ गणित(Class 7 Maths) - Hindi,https://www.youtube.com/watch?v=rbrP1hkg0_4&feature=push-u-sub&attr_tag=_0782qS9nH-PrxT4-6,"In this video you will learn about the types of expressions, how to find the value of an expression as well as the applications of algebraic expressions.",http://bit.ly/2CyjZSi,2,,,,,
1125,Hindi,7,Maths,त्रिभुज और उसके गुण भाग १(Triangles And Its Properties Part 1) - Class 7 Maths - Hindi,https://www.youtube.com/watch?v=vf3SMfrL03w&index=30&list=PLFBHsqw1knQdJhQYmKxKzmk4DrfjFBNTE,In this video you will learn about: - Triangles and their types - Median of triangle - Altitude of a triangle - External angle and its properties - Sum of internal angles of a triangle, http://bit.ly/2BxpAGu,0,,,,,
1126,Hindi,7,Maths,त्रिभुज और उसके गुण भाग २(Triangles And Its Properties Part 2) - Class 7 Maths - Hindi,https://www.youtube.com/watch?v=U4TUUJunbjY,"This video will introduce to various types of triangles like Equilateral, Isosceles and Right-angled triangle. It also covers Triangle summation theorem and the Pythagoras theorem, along with solved examples.", http://bit.ly/2QiToPu,2,,,,,
1127,Hindi,7,Maths,रेखा एवं कोण (Lines and Angles) - Class 7 Maths - Hindi,https://www.youtube.com/watch?v=CFaWmmLl8kE,"This video tells you what is a Line, Line Segment and a Ray. It also talks about the different Pairs of Angles and Pairs of Lines, with solved examples.", http://bit.ly/2RaZjmV,0,Part 1,,,,
1128,Hindi,7,Maths,आँकड़ो का संग्रह भाग १ (Data Handling Part 1) - Class 7 Maths - Hindi ,https://www.youtube.com/watch?v=MmI-CJRl2fI,This video tells you about Collection of Data and its arrangement with solved examples. It also talks about the average of given data.,https://drive.google.com/open?id=1UuczT34QiatliP9W7WK0JH3ml-2tJTAW,,,,,,
1129,,,,,,,,,,,,,
1130,,,,,,,,,,,,,
1131,,,,,,,,,,,,,
1132,,,,,,,,,,,,,
1133,,,,,,,,,,,,,
1134,,,,,,,,,,,,,
1135,,,,,,,,,,,,,
1136,,,,,,,,,,,,,
1137,,,,,,,,,,,,,
1138,,,,,,,,,,,,,
1139,,,,,,,,,,,,,
1140,,,,,,,,,,,,,
1141,,,,,,,,,,,,,
1142,,,,,,,,,,,,,
1143,,,,,,,,,,,,,
1144,,,,,,,,,,,,,
1145,,,,,,,,,,,,,
1146,,,,,,,,,,,,,
1147,,,,,,,,,,,,,
1148,,,,,,,,,,,,,
1149,,,,,,,,,,,,,
1150,,,,,,,,,,,,,
1151,,,,,,,,,,,,,
1152,,,,,,,,,,,,,
1153,,,,,,,,,,,,,
1154,,,,,,,,,,,,,
1155,,,,,,,,,,,,,
1156,,,,,,,,,,,,,
1157,,,,,,,,,,,,,
1158,,,,,,,,,,,,,
1159,,,,,,,,,,,,,
1160,,,,,,,,,,,,,
1161,,,,,,,,,,,,,
1162,,,,,,,,,,,,,
1163,,,,,,,,,,,,,
1164,,,,,,,,,,,,,
1165,,,,,,,,,,,,,
1166,,,,,,,,,,,,,
1167,,,,,,,,,,,,,
1168,,,,,,,,,,,,,
1169,,,,,,,,,,,,,
1170,,,,,,,,,,,,,
1171,,,,,,,,,,,,,
1172,,,,,,,,,,,,,
1173,,,,,,,,,,,,,
1174,,,,,,,,,,,,,
1175,,,,,,,,,,,,,
1176,,,,,,,,,,,,,
1177,,,,,,,,,,,,,
1178,,,,,,,,,,,,,
1179,,,,,,,,,,,,,
1180,,,,,,,,,,,,,
1181,,,,,,,,,,,,,
1182,,,,,,,,,,,,,
1183,,,,,,,,,,,,,
1184,,,,,,,,,,,,,
1185,,,,,,,,,,,,,
1186,,,,,,,,,,,,,
1187,,,,,,,,,,,,,
1188,,,,,,,,,,,,,
1189,,,,,,,,,,,,,
1190,,,,,,,,,,,,,
1191,,,,,,,,,,,,,
1192,,,,,,,,,,,,,
1193,,,,,,,,,,,,,
1194,,,,,,,,,,,,,
1195,,,,,,,,,,,,,
1196,,,,,,,,,,,,,
1197,,,,,,,,,,,,,
1198,,,,,,,,,,,,,
1199,,,,,,,,,,,,,
1200,,,,,,,,,,,,,
1201,,,,,,,,,,,,,
1202,,,,,,,,,,,,,
1203,,,,,,,,,,,,,
1204,,,,,,,,,,,,,
1205,,,,,,,,,,,,,
1206,,,,,,,,,,,,,
1207,,,,,,,,,,,,,
1208,,,,,,,,,,,,,
1209,,,,,,,,,,,,,
1210,Hindi,Misc,Onlab,Magical Lighting of a Candle (मोमबत्ती को जादुईतरीके से जलाना),https://www.youtube.com/watch?v=m2ITm7YZfKE&index=1&list=PLFBHsqw1knQfwWhn9bGDO1cEHs33_OCR2,This experiment shows a novel way of lighting a candle. It's a cool party trick that will amaze your friends.,http://bit.ly/2lUMCRq,3,,,,,
1211,Hindi,Misc,Onlab,Inflating a Balloon using Chemical Reaction (गुब्बारे कोरासायनिक प्रतिक्रिया सेफुलाना ),https://www.youtube.com/watch?v=fajxgh3gnPY&index=2&list=PLFBHsqw1knQfwWhn9bGDO1cEHs33_OCR2,"This experiment shows how, with proper arrangement, the gas evolving from a chemical reaction can be used to inflate a balloon.",http://bit.ly/2mDH9M8,3,,,,,
1212,Hindi,Misc,Onlab,Effect of Soap on Water Surface (पानी कीसतह पर साबुन का असर),https://www.youtube.com/watch?v=iFG1NT6CwNU&list=PLFBHsqw1knQfwWhn9bGDO1cEHs33_OCR2&index=3,"Observe the magic when you dip a soap-covered finger in water. And understand a new form of force, Surface Tension.",http://bit.ly/2mUbM22,3,,,,,
1213,Hindi,Misc,Onlab,Gravity Defying Water (गुरुत्वाकर्षण का पालन नाकरने वाला पानी),https://www.youtube.com/watch?v=hjx2_tYwcRw&list=PLFBHsqw1knQfwWhn9bGDO1cEHs33_OCR2&index=4,This video demonstrates a cool trick which is a visual treat. The concepts of atmospheric pressure and pressure-volume relationship are explained.,http://bit.ly/2mDA4LF,3,,,,,
1214,Hindi,Misc,Onlab,Siphon (साइफन),https://www.youtube.com/watch?v=2D6ZmaUDrmA&list=PLFBHsqw1knQfwWhn9bGDO1cEHs33_OCR2&index=5,This video demonstrates the working of a siphon.,http://bit.ly/2n2MizQ,3,,,,,
1215,Hindi,Misc,Onlab,Effect of Air Pressure on Water Level (जल स्तरपर वायु के दबाव का प्रभाव),https://www.youtube.com/watch?v=n0RUyUvi1Wc,This video demonstrates a trick to raise the water level in a glass using just a candle. The concepts of Air Pressure and Vacuum due to Combustion are explained.,http://bit.ly/2Ewi8KY,3,,,,,
1216,Hindi,Misc,Onlab,डायाफ्राम का सिद्धांत(Principle of Diaphragm),https://www.youtube.com/watch?v=oTj7YN8SrYs&feature=push-u-sub&attr_tag=M7D0Q_6ECdm__I9x-6,Learn how we draw air into our lungs with the help of our diaphragm and understand the principle behind it using a simple setup with balloons.,http://bit.ly/2F7L4tW,3,,,,,
1217,Hindi,Misc,Onlab,होवेर्क्राफ्ट की कार्य प्रणाली(Working of a Hovercraft),https://www.youtube.com/watch?v=3LMdB1k2G7k&feature=push-u-sub&attr_tag=deYTkl__IpePMXVn-6,"In this video, you will understand how a hovercraft works and the principles of air pressure and Newton's third law behind this.",https://bit.ly/2GY8S4l,3,,,,,
1218,,,,,,,,,,,,,
1219,,,,,,,,,,,,,
1220,,,,,,,,,,,,,
1221,,,,,,,,,,,,,
1222,,,,,,,,,,,,,
1223,,,,,,,,,,,,,
1224,,,,,,,,,,,,,
1225,,,,,,,,,,,,,
1226,,,,,,,,,,,,,
1227,,,,,,,,,,,,,
1228,,,,,,,,,,,,,
1229,,,,,,,,,,,,,
1230,,,,,,,,,,,,,
1231,,,,,,,,,,,,,
1232,,,,,,,,,,,,,
1233,,,,,,,,,,,,,
1234,,,,,,,,,,,,,
1235,,,,,,,,,,,,,
1236,,,,,,,,,,,,,
1237,,,,,,,,,,,,,
1238,,,,,,,,,,,,,
1239,,,,,,,,,,,,,
1240,,,,,,,,,,,,,
1241,,,,,,,,,,,,,
1242,,,,,,,,,,,,,
1243,,,,,,,,,,,,,
1244,,,,,,,,,,,,,
1245,,,,,,,,,,,,,
1246,,,,,,,,,,,,,
1247,,,,,,,,,,,,,
1248,,,,,,,,,,,,,
1249,,,,,,,,,,,,,
1250,,,,,,,,,,,,,
1251,,,,,,,,,,,,,
1252,,,,,,,,,,,,,
1253,,,,,,,,,,,,,
1254,,,,,,,,,,,,,
1255,,,,,,,,,,,,,
1256,,,,,,,,,,,,,
1257,,,,,,,,,,,,,
1258,,,,,,,,,,,,,
1259,,,,,,,,,,,,,
1260,,,,,,,,,,,,,
1261,,,,,,,,,,,,,
1262,,,,,,,,,,,,,
1263,,,,,,,,,,,,,
1264,,,,,,,,,,,,,
1265,,,,,,,,,,,,,
1266,,,,,,,,,,,,,
1267,,,,,,,,,,,,,
1268,,,,,,,,,,,,,
1269,,,,,,,,,,,,,
1270,,,,,,,,,,,,,
1271,,,,,,,,,,,,,
1272,,,,,,,,,,,,,
1273,,,,,,,,,,,,,
1274,,,,,,,,,,,,,
1275,,,,,,,,,,,,,
1276,,,,,,,,,,,,,
1277,,,,,,,,,,,,,
1278,,,,,,,,,,,,,
1279,,,,,,,,,,,,,
1280,,,,,,,,,,,,,
1281,,,,,,,,,,,,,
1282,,,,,,,,,,,,,
1283,,,,,,,,,,,,,
1284,,,,,,,,,,,,,
1285,,,,,,,,,,,,,
1286,,,,,,,,,,,,,
1287,,,,,,,,,,,,,
1288,,,,,,,,,,,,,
1289,,,,,,,,,,,,,
1290,,,,,,,,,,,,,
1291,,,,,,,,,,,,,
1292,,,,,,,,,,,,,
1293,,,,,,,,,,,,,
1294,,,,,,,,,,,,,
1295,,,,,,,,,,,,,
1296,,,,,,,,,,,,,
1297,,,,,,,,,,,,,
1298,,,,,,,,,,,,,
1299,,,,,,,,,,,,,
1300,,,,,,,,,,,,,
1301,,,,,,,,,,,,,
1302,,,,,,,,,,,,,
1303,,,,,,,,,,,,,
1304,,,,,,,,,,,,,
1305,,,,,,,,,,,,,
1306,,,,,,,,,,,,,
1307,,,,,,,,,,,,,
1308,,,,,,,,,,,,,
1309,,,,,,,,,,,,,
1310,Hindi,Misc,Edutainment,पशुओं के बारे में दिलचस्पतथ्य (Interesting Facts about Animals),https://www.youtube.com/watch?v=yHgQG6bTJ8M,"In this video, learn about various interesting and astounding facts about animal species, covering both marine and land animals. This video is for general knowledge and not a part of school syllabus for any board.",https://bit.ly/2uz0VQC,3,,,,,
1311,Hindi,Misc,Edutainment,ब्रम्हांड से जुड़े कुछ दिलचस्पतथ्य (Interesting Facts About The Universe),https://www.youtube.com/watch?v=Dp19JcBVGqo&feature=push-u-sub&attr_tag=J56wgfuPHjZ4G4PZ-6,"Learn about various fun facts and concepts about Earth, the Sun, our Solar System as well as other elements in space. This video is for general knowledge and not a part of school syllabus for any board.",https://bit.ly/2E8ajKv,3,,,,,
1312,Hindi,Misc,Edutainment,चाँद की कलाएं (Phases of Moon),https://www.youtube.com/watch?v=VNQDV_e77Y8&feature=push-u-sub&attr_tag=0REPuTKktBL1ywLq-6,"In this video, you will get to learn why the moon appears differently on different nights, why it is a periodic phenomenon and the phases of the moon. This video is for general knowledge and not a part of school syllabus for any board.",https://bit.ly/2pSSE5b,3,,,,,
1313,,,,,,,,,,,,,
1314,,,,,,,,,,,,,
1315,,,,,,,,,,,,,
1316,,,,,,,,,,,,,
1317,,,,,,,,,,,,,
1318,,,,,,,,,,,,,
1319,,,,,,,,,,,,,
1320,,,,,,,,,,,,,
1321,,,,,,,,,,,,,
1322,,,,,,,,,,,,,
1323,,,,,,,,,,,,,
1324,,,,,,,,,,,,,
1325,,,,,,,,,,,,,
1326,,,,,,,,,,,,,
1327,,,,,,,,,,,,,
1328,,,,,,,,,,,,,
1329,,,,,,,,,,,,,
1330,,,,,,,,,,,,,
1331,,,,,,,,,,,,,
1332,,,,,,,,,,,,,
1333,,,,,,,,,,,,,
1334,,,,,,,,,,,,,
1335,,,,,,,,,,,,,
1336,,,,,,,,,,,,,
1337,,,,,,,,,,,,,
1338,,,,,,,,,,,,,
1339,,,,,,,,,,,,,
1340,,,,,,,,,,,,,
1341,,,,,,,,,,,,,
1342,,,,,,,,,,,,,
1343,,,,,,,,,,,,,
1344,,,,,,,,,,,,,
1345,,,,,,,,,,,,,
1346,,,,,,,,,,,,,
1347,,,,,,,,,,,,,
1348,,,,,,,,,,,,,
1349,,,,,,,,,,,,,
1350,,,,,,,,,,,,,
1351,,,,,,,,,,,,,
1352,,,,,,,,,,,,,
1353,,,,,,,,,,,,,
1354,,,,,,,,,,,,,
1355,,,,,,,,,,,,,
1356,,,,,,,,,,,,,
1357,,,,,,,,,,,,,
1358,,,,,,,,,,,,,
1359,,,,,,,,,,,,,
1360,,,,,,,,,,,,,
1361,,,,,,,,,,,,,
1362,,,,,,,,,,,,,
1363,,,,,,,,,,,,,
1364,,,,,,,,,,,,,
1365,,,,,,,,,,,,,
1366,,,,,,,,,,,,,
1367,,,,,,,,,,,,,
1368,,,,,,,,,,,,,
1369,,,,,,,,,,,,,
1370,,,,,,,,,,,,,
1371,,,,,,,,,,,,,
1372,,,,,,,,,,,,,
1373,,,,,,,,,,,,,
1374,,,,,,,,,,,,,
1375,,,,,,,,,,,,,
1376,,,,,,,,,,,,,
1377,,,,,,,,,,,,,
1378,,,,,,,,,,,,,
1379,,,,,,,,,,,,,
1380,,,,,,,,,,,,,
1381,,,,,,,,,,,,,
1382,,,,,,,,,,,,,
1383,,,,,,,,,,,,,
1384,,,,,,,,,,,,,
1385,,,,,,,,,,,,,
1386,,,,,,,,,,,,,
1387,,,,,,,,,,,,,
1388,,,,,,,,,,,,,
1389,,,,,,,,,,,,,
1390,,,,,,,,,,,,,
1391,,,,,,,,,,,,,
1392,,,,,,,,,,,,,
1393,,,,,,,,,,,,,
1394,,,,,,,,,,,,,
1395,,,,,,,,,,,,,
1396,,,,,,,,,,,,,
1397,,,,,,,,,,,,,
1398,,,,,,,,,,,,,
1399,,,,,,,,,,,,,
1400,Learn English,Misc,LearnEng,Learn English (अंग्रेजीसीखें) - Part 0 (भाग 0),https://www.youtube.com/watch?v=shh3Ngs60gg&index=1&list=PLFBHsqw1knQd7b39aAhAZI_FEYjRc71Yc,"This is the introductory video of OLI's English course. A major part of the video explains the method in which the course will be conducted and builds the motivation of the student. However, this video is not without it's share of content. The latter half of the video focusses on the part which will be needed most in the course - Asking questions in English.",http://bit.ly/2mFvoXd,0,,,,,
1401,Learn English,Misc,LearnEng,Learn English (अंग्रेजीसीखें) - Part 1 (भाग 1) - Parts of Speech,https://www.youtube.com/watch?v=3-jdelzztrk&index=2&list=PLFBHsqw1knQd7b39aAhAZI_FEYjRc71Yc,"The English course formally begins with this video. In this video, we begin studying English Grammar, with the first lecture being Parts of Speech. All parts of speech are introduced with the help of a poem whose original source can be found here: http://www.happychild.org.uk/acc/tpr/...",http://bit.ly/2nmX4hT,1,,,,,
1402,Learn English,Misc,LearnEng,Learn English (अंग्रेजीसीखें) - Part 2 (भाग 2) - Types of Nouns,https://www.youtube.com/watch?v=pTPyIJnO_pc&index=3&list=PLFBHsqw1knQd7b39aAhAZI_FEYjRc71Yc,"This video takes up the first part of speech, i.e. Noun. It introduces the types of nouns with illustrative examples. The lecture if followed by a short quiz at the end.",http://bit.ly/2nxvKwy,1,,,,,
1403,Learn English,Misc,LearnEng,Learn English (अंग्रेजीसीखें) - Part 3 (भाग 3) - Nouns: Gender,https://www.youtube.com/watch?v=qAnRMT0ZAkM&list=PLFBHsqw1knQd7b39aAhAZI_FEYjRc71Yc&index=4,This video explains the concept of Gender and also explains the similarity and differences between the notion of Gender in Hindi and English. It provides illustrative examples for the students to understand this concept. The answers to the short quiz conducted at the end of the previous lecture are also discussed at the end of this lecture.,http://bit.ly/2nxqpWj,1,,,,,
1404,Learn English,Misc,LearnEng,Learn English (अंग्रेजीसीखें) - Part 4 (भाग 4) - Nouns: Number,https://www.youtube.com/watch?v=zqjqgFyZCIg&index=5&list=PLFBHsqw1knQd7b39aAhAZI_FEYjRc71Yc,This video introduces the notions of singular and plural nouns. A large amount of the video is focussed on the methods of converting the singular of commonly used words to plural. A systematic approach is used for the same. The video ends with a short quiz to test the concepts of the students.,http://bit.ly/2mkoN1T,1,,,,,
